t	AT	Balt	BE	DE	DK	Es	Fr	Nl	No	Se	Uk
t3145	0.44851115	0.40959272	0.41914698	0.42395577	0.40338653	0.34769404	0.30251664	0.27440035	0.25617614	0.22004993	0.17783464
t3146	0.140445	0.12219976	0.10977519	0.1046201	0.09348774	6.55E-02	0.048489533	0.031699028	0.023908565	0.030857818	0.047728337
t3147	0.04569681	0.06335577	0.109351546	0.144231	0.1707805	0.21851769	0.25098628	0.2956454	0.35525635	0.40947333	0.46070883
t3148	0.49593973	0.55878973	0.5964333	0.6660013	0.7023532	0.71149236	0.6858267	6.34E-01	0.5900539	0.5612209	0.5619921
t3149	0.54578584	0.5301357	0.49800277	0.5474279	0.602125	0.6161098	0.6147426	0.56880164	0.5268366	0.51523167	0.53201973
t3150	0.55661947	0.55001044	0.5228074	0.4620108	0.478342	0.50205296	0.5059846	0.4891753	0.45582175	4.05E-01	0.37635982
t3151	0.35078236	0.36188003	0.37318084	0.3736653	0.29547647	0.2609928	0.22906722	0.18518494	0.1705776	0.1736382	0.19238232
t3152	0.19643302	0.18116865	0.17053469	0.15600619	0.14810166	0.1787546	0.17835236	0.1694147	0.14480889	0.10969245	0.09579779
t3153	8.77E-02	0.077503115	0.07027088	0.06715637	0.06923916	0.07041878	0.076213464	0.072107494	0.061288744	0.04719976	0.047184337
t3154	0.047161166	0.045325443	0.041910723	0.04134122	0.039366283	0.03899385	0.03820247	0.027781926	0.026407966	0.027839698	0.022640172
t3155	0.021652048	0.01848264	1.62E-02	0.01558123	0.01950101	0.024050327	0.029755143	0.030949686	0.02739233	0.030693732	0.034402184
t3156	0.03519142	0.036036246	0.04304058	0.04602645	0.051554248	0.05549749	0.05934789	0.0656489	0.08044015	0.085297525	0.08675299
t3157	0.084482215	0.07896842	0.07061678	0.06397803	5.87E-02	0.05735243	0.06506015	0.07301562	0.095978945	0.11532039	0.17176765
t3158	0.14997643	0.12284181	0.11345001	0.106574774	0.11900391	0.13140607	0.13921809	0.14557116	0.15775134	0.16240586	0.16222945
t3159	0.19846272	0.14923966	0.12536564	0.10912577	0.09794238	0.10010461	1.13E-01	0.13183351	0.14874712	0.15523307	0.14721082
t3160	0.1381483	0.09014288	0.06945292	0.06802392	0.07887074	0.095547676	0.1041527	0.101009585	0.109380625	0.10018721	0.116238914
t3161	0.11371201	0.119257495	0.18240654	0.16505098	0.1613887	0.14922562	0.15592143	0.20102784	2.62E-01	0.33061162	0.3869596
t3162	0.4077107	0.4214315	0.43474182	0.4888226	0.47332305	0.4986914	0.4920613	0.4988342	0.49092838	0.4615616	0.4590279
t3163	0.45537022	0.46893397	0.47316325	0.46981028	0.4011164	0.34691155	0.3740916	0.3726426	0.39472836	0.4492813	5.36E-01
t3164	0.6327402	0.7026637	0.76082176	0.7836011	0.7730624	0.7355737	0.7033304	0.68140924	0.65630484	0.6200016	0.5862299
t3165	0.5698406	0.56429815	0.58157283	0.5948479	0.5817227	0.5535212	0.48881164	0.5132077	0.5101834	0.50316906	0.48876286
t3166	0.50053734	5.01E-01	0.51890785	0.5581049	0.5942618	0.56910276	0.5332603	0.46679503	0.46993887	0.51668453	0.54788136
t3167	0.55631685	0.58302987	0.60563123	0.6163825	0.6124927	0.6314644	0.6018153	0.5642234	0.4851102	0.42125052	0.3242591
t3168	0.2865226	0.2515692	0.20609315	0.1767922	0.17049648	0.17126061	0.1522562	0.1324108	0.098223634	0.051055837	0.045323804
t3169	0.04909978	0.091392964	0.20784532	0.31956258	0.38558382	0.44549942	0.49118617	0.492316	0.46472248	0.4252857	0.43063498
t3170	0.47061083	0.48628676	0.5127785	0.51421714	0.5273198	0.5886093	0.6279441	0.64728075	0.6403403	0.6434191	0.6849462
t3171	0.7293178	0.69902784	0.67969674	0.67807496	0.6944011	0.7107731	0.7301702	0.7116194	0.66905105	0.6515154	0.5978021
t3172	0.5634919	0.45756677	0.4008294	0.3337867	0.29103535	0.19883008	0.13068824	0.11212979	0.08664888	0.08218415	0.09500257
t3173	0.09909596	0.075599365	0.059956014	0.051508743	0.04690419	0.048647415	0.05148971	0.05318197	0.04812539	0.04534519	0.050034203
t3174	0.06532751	0.08376466	0.09835732	0.11091396	0.10096908	0.09233273	0.07360561	0.0681162	0.07252421	0.10150751	0.14764456
t3175	0.18106695	0.1730844	0.14323792	0.11734063	0.114718	0.10874994	0.094670035	0.0808777	0.077066764	0.09731527	0.15975812
t3176	0.254451	0.31907213	0.38467818	0.45333755	0.5076831	0.6248369	0.71614146	0.7562562	0.7360133	0.6975434	0.66272557
t3177	0.6525795	0.6297716	0.6438535	0.73952127	0.83153117	0.8882952	0.91983783	0.9269805	0.92364544	0.91356164	0.9154124
t3178	0.9213094	0.92184305	0.92617947	0.92748797	0.93562746	0.9379946	0.93879473	0.938275	0.9399347	0.94107705	0.9353161
t3179	0.9203019	0.8810079	0.7739487	0.6884056	0.70959437	0.7720456	0.8354327	0.87959445	0.9128765	0.9090174	0.8994881
t3180	0.9064519	0.9094639	0.90272534	0.8881582	0.8761129	0.8707731	0.84273005	0.7481173	0.65626156	0.49504647	0.5892083
t3181	0.66141886	0.6078666	0.5388573	0.5113199	0.58009887	0.6610164	0.7318112	0.80243516	0.85119206	0.87204736	0.8827537
t3182	0.8822615	0.8867927	0.8820049	0.8756859	0.8716235	0.87574077	0.88817465	0.8991963	0.896222	0.882273	0.8593171
t3183	0.84339225	0.8410368	0.8390781	0.8630478	0.8717241	0.862467	0.8407626	0.8023883	0.75886756	0.7149205	0.63896346
t3184	0.54252595	0.45643753	0.3406392	0.26544425	0.23603824	0.23605345	0.21286042	0.17559764	0.15411377	0.13195896	0.11720069
t3185	0.12005751	0.11975975	0.1373585	0.18336914	0.28267726	0.42367336	0.5846183	0.69728094	0.776779	0.832522	0.8674453
t3186	0.8908157	0.91042364	0.9182166	0.9223158	0.92578596	0.9255304	0.92394716	0.9114193	0.89278716	0.89900476	0.88054585
t3187	0.8947777	0.8914567	0.82714623	0.77547735	0.6958518	0.73182696	0.8048135	0.86710393	0.9097926	0.9298295	0.9348863
t3188	0.9258391	0.89013803	0.82923406	0.7278098	0.61936677	0.55046123	0.53034824	0.402216	0.28097093	0.29450732	0.4247042
t3189	0.56159544	0.5975932	0.6163	0.61790556	0.6254433	0.7035527	0.7464762	0.7004455	0.6773329	0.7437146	0.8048336
t3190	0.8267829	0.8122843	0.7917934	0.7864281	0.74314725	0.711427	0.6883802	0.6748304	0.6570652	0.62233514	0.58747023
t3191	0.5220321	0.4507887	0.37031186	0.30298266	0.23877311	0.18603578	0.1552022	0.13892442	0.10626432	0.113954574	0.12298952
t3192	0.11607041	0.12825404	0.17968002	0.25650236	0.33567068	0.38425934	0.400538	0.42808658	0.45569423	0.47649843	0.45256916
t3193	0.41852948	0.38529018	0.35428196	0.3152972	0.30218613	0.2804482	0.2579645	0.22241712	0.17969541	0.14170317	0.10860038
t3194	0.08719208	0.07257709	0.06422154	0.05952822	0.062424	0.0704641	0.06656301	0.0714177	0.0722564	0.07876569	0.08415216
t3195	0.09751362	0.09879031	0.08689669	0.079205826	0.082414344	0.09299126	0.107817136	0.11444876	0.1251633	0.1364323	0.14035773
t3196	0.14530048	0.13771938	0.106061175	0.07645498	0.064420864	0.070960514	0.08344038	0.09718813	0.11854829	0.13926642	0.15040377
t3197	0.1358444	0.120965004	0.12934315	0.09298878	0.076039866	0.059125513	0.05947329	0.070627	0.091248766	0.11154805	0.11461407
t3198	0.11282744	0.12011239	0.114794545	0.10244525	0.09747771	0.09987348	0.098881654	0.08936308	0.08978026	0.105026	0.12767974
t3199	0.1700198	0.19755504	0.21611843	0.22503497	0.23480932	0.2069405	0.20182891	0.20147425	0.21754993	0.23872364	0.28451663
t3200	0.32300285	0.3190761	0.301675	0.26982132	0.20943095	0.1366922	0.108174585	0.081022345	0.06296531	0.05748661	0.059296366
t3201	0.060017634	0.058363575	0.047422122	0.038487345	0.033209987	0.028933367	0.013850135	0.013414413	0.014449486	0.01885798	0.020465186
t3202	0.01959464	0.01606375	0.013006152	0.014069906	0.01623068	0.018238425	0.019072918	0.023204017	0.020122932	0.014480495	0.011973728
t3203	0.01362343	0.019566854	0.029475564	0.03937537	0.05004231	0.06875763	0.08689067	0.10350146	0.13889344	0.14068832	0.14321652
t3204	0.13422236	0.13754173	0.18840666	0.24882832	0.29785505	0.30472592	0.30479315	0.34754416	0.38404647	0.43375227	0.42237765
t3205	0.4603492	0.48678532	0.4709672	0.47304764	0.49301115	0.5221625	0.55236846	0.5907021	0.6398801	0.6897615	0.7462556
t3206	0.75289756	0.7226786	0.6771128	0.6430898	0.61889696	0.6163309	0.6352597	0.6599973	0.67166764	0.6875224	0.68551046
t3207	0.69949627	0.69259053	0.67383546	0.6351216	0.6142044	0.57043827	0.55390984	0.54505605	0.56093144	0.5890657	0.6202982
t3208	0.6408762	0.6549744	0.62209624	0.03522946	0.030742442	0.0277352	0.026574569	0.025617395	0.023171406	0.019822605	0.019367475
t3209	0.0187877	0.01898962	0.020305438	0.016607486	0.017567081	0.020095965	0.02024475	0.02128119	0.027667297	0.03642612	0.041670162
t3210	0.047854114	0.052250296	0.056305707	0.067326024	0.08017899	9.58E-02	1.14E-01	1.43E-01	1.77E-01	2.11E-01	2.58E-01
t3211	2.97E-01	3.36E-01	0.36954716	0.35199797	0.37803602	0.38723525	0.40372902	0.39864135	0.33088738	0.31912807	0.3344759
t3212	3.35E-01	3.18E-01	2.99E-01	2.76E-01	2.56E-01	2.12E-01	1.85E-01	1.73E-01	1.64E-01	1.47E-01	1.32E-01
t3213	1.38E-01	1.54E-01	1.64E-01	1.61E-01	0.15384008	0.15163822	0.15364587	0.16137098	0.14661324	0.11644048	0.09629914
t3214	0.091306716	0.09615437	1.23E-01	1.55E-01	1.93E-01	2.34E-01	2.66E-01	2.64E-01	2.61E-01	2.55E-01	2.53E-01
t3215	2.84E-01	3.10E-01	3.50E-01	3.86E-01	4.07E-01	4.52E-01	0.49958688	0.51553255	0.5225338	0.49460083	0.47754335
t3216	0.45583424	0.4538927	0.47182652	0.44018868	4.62E-01	4.79E-01	4.95E-01	4.94E-01	4.77E-01	4.16E-01	3.83E-01
t3217	3.67E-01	4.14E-01	4.32E-01	4.17E-01	3.95E-01	3.86E-01	3.63E-01	3.47E-01	0.35878456	0.34915784	0.33700463
t3218	0.3698516	0.3895805	0.41833568	0.40144563	0.42387068	0.5083666	5.98E-01	6.35E-01	6.74E-01	7.33E-01	7.66E-01
t3219	7.51E-01	7.74E-01	7.96E-01	8.22E-01	8.49E-01	8.71E-01	8.85E-01	8.92E-01	8.95E-01	8.95E-01	0.89007366
t3220	0.879383	0.8116401	0.8463135	0.79765004	0.7537865	0.7079469	0.6489794	0.6065511	5.38E-01	4.45E-01	3.65E-01
t3221	3.23E-01	3.00E-01	2.92E-01	2.62E-01	1.98E-01	1.34E-01	1.15E-01	9.06E-02	8.41E-02	8.89E-02	8.04E-02
t3222	1.07E-01	0.18206407	0.3092915	0.47935238	0.6159032	0.71285784	0.7670071	0.79232895	0.84111875	0.8501236	8.40E-01
t3223	8.18E-01	7.87E-01	7.61E-01	7.59E-01	7.98E-01	7.68E-01	7.53E-01	7.52E-01	7.36E-01	7.48E-01	7.82E-01
t3224	7.89E-01	7.63E-01	7.53E-01	0.7641284	0.78338	0.794686	0.83063513	0.8492817	0.8594036	0.85725456	0.8435508
t3225	0.8177104	7.87E-01	7.42E-01	7.17E-01	6.88E-01	6.57E-01	5.91E-01	5.02E-01	4.48E-01	4.07E-01	3.79E-01
t3226	3.27E-01	2.72E-01	1.99E-01	1.47E-01	1.36E-01	0.13927533	0.15766397	0.21820234	0.25946128	0.26221687	0.2689799
t3227	0.27041736	0.2350635	0.19014198	0.16095631	1.35E-01	1.17E-01	1.10E-01	1.12E-01	1.22E-01	1.38E-01	1.43E-01
t3228	1.34E-01	1.26E-01	1.17E-01	1.16E-01	1.13E-01	1.22E-01	1.23E-01	0.11600672	0.09732065	0.10715842	0.09358531
t3229	0.070280336	0.050788477	0.04354371	0.03822902	0.037115008	0.030359704	2.12E-02	1.43E-02	9.16E-03	7.16E-03	1.20E-02
t3230	1.44E-02	1.89E-02	2.48E-02	2.97E-02	3.38E-02	4.26E-02	4.68E-02	4.59E-02	4.44E-02	0.04827478	0.05205688
t3231	0.04247883	0.049487244	0.063686356	0.08060436	0.0974139	0.09586631	0.12251741	0.18278198	2.53E-01	3.39E-01	4.38E-01
t3232	5.18E-01	5.55E-01	6.62E-01	7.12E-01	7.09E-01	7.35E-01	7.76E-01	8.04E-01	8.04E-01	7.98E-01	7.97E-01
t3233	0.8057836	0.8124795	0.7692263	0.816832	0.8322671	0.82432127	0.79794735	0.764314	0.72442466	0.70135427	6.71E-01
t3234	6.91E-01	7.00E-01	6.80E-01	6.53E-01	6.53E-01	6.78E-01	6.94E-01	6.90E-01	6.97E-01	6.77E-01	6.30E-01
t3235	5.95E-01	5.65E-01	0.52487504	0.47586915	0.38004306	0.3545162	0.35287923	0.3256662	0.3290179	0.36366072	0.39703745
t3236	0.4363698	4.76E-01	5.28E-01	5.85E-01	6.16E-01	5.94E-01	6.28E-01	6.63E-01	6.66E-01	6.24E-01	5.95E-01
t3237	5.63E-01	5.35E-01	4.83E-01	0.40577617	0.3043723	0.22195622	0.1981899	0.20905931	0.21859866	0.19162382	0.14707783
t3238	0.12655094	0.1683497	0.2256966	2.73E-01	3.04E-01	3.34E-01	3.38E-01	3.06E-01	2.84E-01	2.73E-01	2.80E-01
t3239	3.04E-01	3.27E-01	3.34E-01	3.39E-01	3.31E-01	0.30370042	0.2750384	0.2669873	0.23371793	0.23419447	0.22952087
t3240	0.2488443	0.25550026	0.27599934	0.2918944	0.31244716	3.22E-01	3.41E-01	3.50E-01	3.52E-01	3.16E-01	3.18E-01
t3241	3.13E-01	3.21E-01	3.28E-01	3.12E-01	2.98E-01	3.08E-01	3.39E-01	0.35984245	0.39914438	0.42453644	0.35193712
t3242	0.3387847	0.32928452	0.29661307	0.27580827	0.26355213	0.26865	0.26448256	2.51E-01	2.35E-01	2.26E-01	2.03E-01
t3243	1.70E-01	1.50E-01	1.15E-01	8.89E-02	7.23E-02	5.51E-02	4.17E-02	2.96E-02	2.78E-02	0.030110607	0.034461137
t3244	0.036185265	0.035863608	0.03702644	0.049055353	0.07088343	0.08620003	0.10662682	0.13248387	0.17310992	1.85E-01	1.63E-01
t3245	1.30E-01	1.04E-01	1.08E-01	9.01E-02	6.50E-02	4.56E-02	3.08E-02	2.31E-02	2.31E-02	3.01E-02	3.95E-02
t3246	0.053336937	0.07440915	0.10546984	0.15159567	0.19533539	0.2425662	0.27588776	0.3025871	0.3530132	0.41828254	0.47034904
t3247	5.25E-01	5.71E-01	6.34E-01	6.96E-01	7.78E-01	7.98E-01	8.03E-01	7.99E-01	7.97E-01	7.88E-01	7.82E-01
t3248	7.71E-01	7.46E-01	0.7032059	0.6452178	0.5570542	0.5004765	0.34454647	0.19728558	0.122668736	0.09245164	0.08251848
t3249	0.09379244	0.12152101	1.44E-01	1.52E-01	1.41E-01	1.33E-01	1.45E-01	1.65E-01	1.92E-01	2.06E-01	2.31E-01
t3250	2.66E-01	2.75E-01	2.76E-01	2.81E-01	0.3159192	0.34957337	0.3728529	0.52741563	0.57667035	0.58518445	0.54034096
t3251	0.49265712	0.4892351	0.57819146	0.6763178	7.42E-01	7.92E-01	8.06E-01	8.04E-01	8.29E-01	7.97E-01	7.45E-01
t3252	6.80E-01	6.32E-01	5.65E-01	5.17E-01	4.86E-01	3.73E-01	0.34337226	0.27933192	0.24428827	0.30669132	0.330727
t3253	0.36574635	0.4456126	0.5442822	0.57960886	0.6912736	0.75993025	8.20E-01	8.59E-01	8.83E-01	8.96E-01	9.05E-01
t3254	9.07E-01	9.09E-01	9.10E-01	9.10E-01	9.05E-01	9.01E-01	8.98E-01	8.95E-01	0.8934721	0.8950898	0.88608587
t3255	0.8809107	0.87398237	0.88717264	0.8971572	0.9035418	0.9006598	0.9184936	0.9118443	9.10E-01	9.12E-01	9.15E-01
t3256	9.08E-01	8.93E-01	8.69E-01	8.75E-01	8.88E-01	8.83E-01	8.75E-01	8.64E-01	8.34E-01	7.88E-01	0.7263686
t3257	0.64256793	0.59168905	0.52440816	0.45529976	0.44375384	0.45636398	0.44120368	0.40247366	0.3568855	0.29340628	2.35E-01
t3258	1.98E-01	1.72E-01	1.26E-01	1.47E-01	1.36E-01	1.48E-01	1.57E-01	1.63E-01	1.68E-01	1.83E-01	1.98E-01
t3259	2.05E-01	0.20758873	0.2025784	0.18542582	0.21558255	0.19776984	0.16979724	0.13717149	0.12960295	0.12173666	0.12143777
t3260	0.115968965	1.06E-01	9.35E-02	7.98E-02	6.51E-02	4.24E-02	4.22E-02	3.47E-02	2.81E-02	2.25E-02	1.93E-02
t3261	2.15E-02	3.11E-02	4.56E-02	0.059160557	0.06853629	0.06503838	0.062023632	0.07312262	0.098110706	0.10691278	0.12608454
t3262	0.11994948	0.117092356	0.12619041	1.37E-01	1.45E-01	1.52E-01	1.51E-01	1.32E-01	1.17E-01	1.02E-01	9.50E-02
t3263	9.29E-02	9.42E-02	9.34E-02	9.82E-02	1.07E-01	0.10282487	0.08476061	0.06187349	0.055122253	0.049715057	0.047341555
t3264	0.052266534	0.055326447	0.06432935	0.07115466	0.061758015	5.28E-02	4.55E-02	3.89E-02	3.68E-02	3.48E-02	3.11E-02
t3265	3.42E-02	3.89E-02	3.95E-02	4.02E-02	3.85E-02	3.22E-02	2.51E-02	0.018301653	0.011638477	0.010373281	0.021229966
t3266	0.031703662	0.0435078	0.04903759	0.048823304	0.035943087	0.031067915	0.035681304	3.92E-02	4.00E-02	4.11E-02	4.72E-02
t3267	3.98E-02	3.88E-02	4.10E-02	5.06E-02	5.63E-02	6.11E-02	6.58E-02	7.77E-02	8.96E-02	0.09730963	0.103556596
t3268	0.10690278	0.111977644	0.12738587	0.12417607	0.106111795	0.07779799	0.056739066	0.04317582	0.04469827	5.37E-02	6.42E-02
t3269	6.93E-02	7.32E-02	8.66E-02	7.92E-02	9.20E-02	1.01E-01	1.02E-01	1.13E-01	1.33E-01	1.40E-01	1.48E-01
t3270	0.14969194	0.14707026	0.1522464	0.121547386	0.1018639	0.103564985	0.1225636	0.1400931	0.15439992	0.1807106	0.21287377
t3271	2.24E-01	2.32E-01	2.41E-01	2.39E-01	2.61E-01	2.83E-01	0.2915683	0.28696173	0.28669718	0.30766886	0.3371936
t3272	0.38258585	4.00E-01	0.40737173	0.3925627	0.45150495	0.50607103	0.47104073	0.46763954	0.43590334	0.43367067	0.35805225
t3273	0.33645162	0.356143	0.3684754	0.350159	0.33900183	0.3154697	0.28061667	0.24739277	1.29E-01	1.23E-01	1.40E-01
t3274	1.58E-01	1.80E-01	2.05E-01	2.12E-01	0.22692032	0.22386965	0.20756125	0.20146649	0.20436783	0.20491809	0.22413684
t3275	0.26725242	0.2972501	0.376266	0.45034233	4.98E-01	5.40E-01	5.78E-01	6.09E-01	6.60E-01	6.77E-01	6.91E-01
t3276	7.13E-01	7.57E-01	7.79E-01	7.98E-01	8.09E-01	8.01E-01	0.74820936	0.6566034	0.45703334	0.30705696	0.19036594
t3277	0.12385514	0.09139664	0.06947109	0.04928211	0.038936198	0.051734377	4.71E-02	3.83E-02	4.75E-02	6.16E-02	1.00E-01
t3278	1.10E-01	1.40E-01	2.15E-01	3.33E-01	4.67E-01	5.45E-01	5.94E-01	6.06E-01	0.58833265	0.57769644	0.5628455
t3279	0.5911115	0.62807107	0.6813786	0.7108217	0.721131	0.7412068	0.79717445	0.76531035	7.08E-01	6.29E-01	5.15E-01
t3280	3.89E-01	3.16E-01	2.22E-01	1.64E-01	1.08E-01	7.54E-02	4.97E-02	3.15E-02	1.71E-02	1.20E-02	0.012377842
t3281	0.01637681	0.018566275	0.029374035	0.03701821	0.051527478	0.06490002	0.085766666	0.11445152	0.1580215	0.2251835	2.87E-01
t3282	3.39E-01	3.77E-01	4.07E-01	4.82E-01	5.05E-01	5.45E-01	5.36E-01	5.50E-01	5.51E-01	5.42E-01	5.39E-01
t3283	5.19E-01	0.47807133	0.46426898	0.41584942	0.45393467	0.46319336	0.4741172	0.49556988	0.5163086	0.53306067	0.60960454
t3284	0.6417468	6.79E-01	6.95E-01	7.21E-01	7.40E-01	7.15E-01	7.27E-01	7.40E-01	7.56E-01	7.88E-01	8.22E-01
t3285	8.30E-01	8.50E-01	8.38E-01	0.79625446	0.7328126	0.7171431	0.6833601	0.608704	0.58493173	0.55199474	0.5571168
t3286	0.47769117	0.49001545	0.4356903	3.97E-01	3.51E-01	2.95E-01	2.18E-01	1.80E-01	1.09E-01	7.58E-02	5.10E-02
t3287	4.05E-02	3.64E-02	4.14E-02	4.99E-02	7.23E-02	0.102687046	0.12563188	0.11238817	0.14717388	0.17969705	0.19058003
t3288	0.19965252	0.2305466	0.1745133	0.19285804	0.18993115	1.94E-01	2.10E-01	2.46E-01	2.91E-01	3.46E-01	3.85E-01
t3289	4.42E-01	5.02E-01	5.40E-01	5.48E-01	6.01E-01	6.54E-01	6.81E-01	0.67273456	0.71746296	0.74051714	0.82001656
t3290	0.803167	0.79984844	0.79773515	0.77422065	0.74681705	0.78217345	0.7575011	0.739276	7.01E-01	6.41E-01	5.78E-01
t3291	5.88E-01	4.97E-01	4.24E-01	3.18E-01	2.70E-01	2.71E-01	2.68E-01	2.40E-01	0.18712814	0.12416967	0.0652108
t3292	0.031266246	0.023796123	0.030906811	0.049912002	0.07974623	0.116861455	0.13044533	0.2022343	0.2551011	0.24109009	2.71E-01
t3293	2.92E-01	2.74E-01	3.07E-01	2.57E-01	1.89E-01	1.43E-01	1.05E-01	7.50E-02	5.63E-02	4.40E-02	0.037624147
t3294	0.034341443	0.038719133	0.050132897	0.07536345	0.08515084	0.08394299	0.07469536	0.06700754	0.05250902	0.05198898	0.060484957
t3295	0.0651787	8.01E-02	9.27E-02	8.96E-02	7.77E-02	7.10E-02	8.15E-02	9.81E-02	1.16E-01	1.32E-01	1.52E-01
t3296	1.50E-01	0.13331757	0.0991088	0.062313832	0.0300815	0.022087561	0.020132583	0.022723889	0.026963219	0.029871061	0.030109579
t3297	0.040148117	0.048297163	0.05021058	4.77E-02	3.92E-02	3.66E-02	4.24E-02	3.88E-02	3.82E-02	4.13E-02	4.98E-02
t3298	6.39E-02	8.72E-02	1.03E-01	0.109713115	0.10371631	0.08193994	0.04898829	0.05807464	0.044711914	0.040221706	0.034762908
t3299	0.029248448	0.029553248	0.052296575	0.0777106	0.090357736	7.54E-02	5.43E-02	3.65E-02	3.25E-02	2.91E-02	3.27E-02
t3300	4.18E-02	5.58E-02	6.35E-02	6.42E-02	6.80E-02	0.07386028	0.077694625	0.07297917	0.086471334	0.09218233	0.10158738
t3301	0.1101283	0.11959882	0.13134082	0.12914936	0.12214887	0.11758723	0.11089497	1.02E-01	9.51E-02	1.02E-01	1.33E-01
t3302	1.31E-01	1.28E-01	1.18E-01	1.16E-01	1.15E-01	1.03E-01	9.02E-02	0.0751622	0.061410896	0.040410314	0.02901255
t3303	0.017542334	0.014500337	0.013490988	0.013618873	0.014996416	0.020632153	0.032448072	0.06364502	0.102874465	1.34E-01	1.51E-01
t3304	1.65E-01	1.56E-01	1.59E-01	1.75E-01	1.98E-01	2.20E-01	2.34E-01	2.43E-01	2.46E-01	0.25319436	0.2369135
t3305	0.20497027	0.14525697	0.15191755	0.18460734	0.2375825	0.30469784	0.34934217	0.35904074	0.40568358	0.40814993	0.3871823
t3306	3.64E-01	3.39E-01	3.02E-01	1.85E-01	1.61E-01	1.35E-01	1.23E-01	1.12E-01	1.03E-01	9.89E-02	7.60E-02
t3307	0.05527732	0.033448942	0.018457843	0.014957542	0.018815396	0.01870562	0.019105177	0.021423519	0.024150344	0.030036783	0.041117307
t3308	0.059484698	0.08241057	9.17E-02	9.18E-02	8.96E-02	8.41E-02	9.01E-02	8.77E-02	9.68E-02	9.24E-02	8.43E-02
t3309	8.77E-02	8.96E-02	0.09535546	0.087806284	0.086768985	0.08813265	0.07417654	0.07262057	0.08300769	0.08581891	0.09412321
t3310	0.10754067	0.1270075	0.17924957	0.24238217	2.72E-01	2.74E-01	2.76E-01	2.68E-01	2.69E-01	2.63E-01	2.70E-01
t3311	2.44E-01	2.40E-01	2.39E-01	2.32E-01	0.23633009	0.22385697	0.2044706	0.19685322	0.1894345	0.18803607	0.18199494
t3312	0.18524742	0.17575186	0.1825843	0.18826188	0.19367982	0.22830081	2.48E-01	2.39E-01	2.25E-01	1.95E-01	1.74E-01
t3313	1.46E-01	1.30E-01	1.18E-01	1.06E-01	1.02E-01	9.35E-02	0.08669526	0.06412432	0.035452712	0.021620488	0.014912018
t3314	0.012834132	0.012075707	0.014787023	0.015892783	0.015398525	0.014567685	0.018880602	0.022798251	2.23E-02	1.80E-02	1.41E-02
t3315	1.66E-02	1.62E-02	1.54E-02	1.65E-02	1.99E-02	2.76E-02	2.93E-02	2.76E-02	0.02128401	0.013013002	0.0118227
t3316	0.014880043	0.0298842	0.032154083	0.036592286	0.04520866	0.05481612	0.06496471	0.07874137	0.11399496	0.1414784	1.47E-01
t3317	1.37E-01	1.28E-01	1.41E-01	1.43E-01	1.47E-01	1.57E-01	1.73E-01	1.80E-01	1.88E-01	1.89E-01	0.17733794
t3318	0.15469651	0.108400255	0.07975692	0.07187061	0.06645234	0.07053414	0.072871335	0.078988045	0.08275971	0.084421106	0.090258576
t3319	0.097462475	9.61E-02	9.18E-02	9.60E-02	1.13E-01	1.14E-01	1.03E-01	1.00E-01	9.83E-02	1.26E-01	1.56E-01
t3320	1.82E-01	0.19164047	0.18550737	0.18843444	0.19594346	0.22844565	0.20518295	0.21552745	0.21962862	0.22425516	0.24142452
t3321	0.23760968	0.28552207	0.31654954	3.36E-01	3.54E-01	3.81E-01	3.74E-01	3.87E-01	3.90E-01	3.95E-01	3.98E-01
t3322	4.06E-01	3.95E-01	4.08E-01	0.4211907	0.43798083	0.39391822	0.4160798	0.48405617	0.52303123	0.5586076	0.530728
t3323	0.5034321	0.46370834	0.46254295	0.51170176	0.5248735	5.21E-01	4.99E-01	4.87E-01	5.54E-01	5.66E-01	5.82E-01
t3324	5.88E-01	5.96E-01	5.88E-01	5.79E-01	5.76E-01	0.5355229	0.48845816	0.39153406	0.35122696	0.34947297	0.31571892
t3325	0.32909212	0.32195756	0.3046506	0.27144134	0.25169668	0.24299406	0.26157057	2.67E-01	2.79E-01	3.02E-01	4.31E-01
t3326	4.54E-01	4.83E-01	4.96E-01	4.72E-01	4.75E-01	4.64E-01	4.85E-01	0.5234994	0.59398645	0.60595906	0.6390633
t3327	0.7743073	0.8261198	0.85513616	0.870467	0.88259697	0.89076966	0.90135574	0.89988154	0.84692067	8.60E-01	8.37E-01
t3328	8.09E-01	8.06E-01	8.26E-01	8.28E-01	8.27E-01	8.21E-01	8.18E-01	8.12E-01	7.99E-01	0.7916943	0.76228565
t3329	0.851369	0.86080515	0.87235713	0.84713024	0.8236691	0.8199133	0.8151973	0.788082	0.7405548	0.7029313	0.69416153
t3330	6.76E-01	6.43E-01	5.50E-01	4.03E-01	2.92E-01	2.59E-01	2.30E-01	2.34E-01	2.38E-01	2.45E-01	2.50E-01
t3331	0.27473685	0.31136513	0.3773912	0.4890073	0.6650074	0.7440472	0.7727729	0.7970915	0.8019515	0.815066	0.86256164
t3332	0.8743964	0.87745345	8.72E-01	8.62E-01	8.56E-01	8.60E-01	8.43E-01	8.23E-01	8.06E-01	8.02E-01	8.08E-01
t3333	8.14E-01	8.28E-01	0.83479106	0.84583896	0.8388923	0.79765594	0.82275575	0.8172822	0.8257159	0.8281322	0.83025587
